name,norad_id,epoch_year,epoch_day,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,bstar_drag,classification,source,line1,line2,semi_major_axis_km,orbital_period_min,altitude_km
HAWK-3B,48931,26,61.05085445,97.6712,248.30559999999997,0.0005444,7.307400000000001,352.826,936.5236098000001,0.00050597,U,active,1 48931U 21059BE  26061.05085445  .00042311  00000+0  50597-3 0  9997,2 48931  97.6712 248.3056 0005444   7.3074 352.8260 15.60872683261095,6763.272011381643,92.25608313115694,392.2720113816431
HAWK-3C,48948,26,61.05061623,97.6864,253.7892,0.0005975,8.7208,351.4151,936.5178473999999,0.00046086,U,active,1 48948U 21059BX  26061.05061623  .00038502  00000+0  46086-3 0  9992,2 48948  97.6864 253.7892 0005975   8.7208 351.4151 15.60863079261095,6763.299754322355,92.2566507833965,392.2997543223546
DEMO8 (TENZING),48951,26,61.08101763,97.7033,246.6674,0.0007392,24.973,335.1876,930.3435816,0.00041214,U,active,1 48951U 21059CA  26061.08101763  .00023527  00000+0  41214-3 0  9998,2 48951  97.7033 246.6674 0007392  24.9730 335.1876 15.50572636260684,6793.190043114025,92.86891607443535,422.1900431140248
HAWK-3A,48957,26,61.05044648,97.6797,251.0842,0.000557,7.2355,352.8981,936.5189285999999,0.00048865,U,active,1 48957U 21059CG  26061.05044648  .00040841  00000+0  48865-3 0  9996,2 48957  97.6797 251.0842 0005570   7.2355 352.8981 15.60864881261092,6763.294548888431,92.25654427418692,392.29454888843065
SHERPA-FX2 & TAGSAT-2,48958,26,61.03715968,97.6892,247.2399,0.0007074,13.388000000000002,346.7558,931.0298435999999,0.00039363,U,active,1 48958U 21059CH  26061.03715968  .00023397  00000+0  39363-3 0  9995,2 48958  97.6892 247.2399 0007074  13.3880 346.7558 15.51716406260781,6789.851459773251,92.80046240614408,418.851459773251
NAPA-2,48963,26,61.20414074,97.68410000000002,247.9569,0.0003564,343.4224,16.692,941.6679222,0.00073725,U,active,1 48963U 21059CN  26061.20414074  .00087123  00000+0  73725-3 0  9991,2 48963  97.6841 247.9569 0003564 343.4224  16.6920 15.69446537260900,6738.617786144101,91.7520900554257,367.61778614410105
SPARTAN,48964,26,61.0464811,97.68480000000001,250.7066,0.0002002,345.504,14.6162,939.5649774,0.00055367,U,active,1 48964U 21059CP  26061.04648110  .00056522  00000+0  55367-3 0  9995,2 48964  97.6848 250.7066 0002002 345.5040  14.6162 15.65941629261092,6748.66900528292,91.95745060558704,377.6690052829199
ONEWEB-0249,48967,26,61.04917689,87.8999,250.0926,0.0001752,96.9091,263.2239,789.9558684,0.00031125000000000006,U,active,1 48967U 21060A   26061.04917689  .00000132  00000+0  31125-3 0  9992,2 48967  87.8999 250.0926 0001752  96.9091 263.2239 13.16593114225515,7575.898051766766,109.37319849904668,1204.898051766766
ONEWEB-0250,48968,26,60.99210586,87.8997,248.2089,0.0002684,91.2083,268.936,795.4963512000002,5.3448e-05,U,active,1 48968U 21060B   26060.99210586  .00000037  00000+0  53448-4 0  9995,2 48968  87.8997 248.2089 0002684  91.2083 268.9360 13.25827252226013,7540.680619794855,108.61143469692384,1169.6806197948554
ONEWEB-0252,48970,26,61.00404721,87.8998,250.0945,0.0001392,96.6785,263.4505,789.9559302,-0.00020402000000000002,U,active,1 48970U 21060D   26061.00404721 -.00000065  00000+0 -20402-3 0  9993,2 48970  87.8998 250.0945 0001392  96.6785 263.4505 13.16593217225552,7575.897656647251,109.37318994253941,1204.897656647251
ONEWEB-0253,48971,26,61.06896134,87.8999,250.08700000000002,0.0001654,99.9858,260.1459,789.955956,-2.9025e-05,U,active,1 48971U 21060E   26061.06896134  .00000002  00000+0 -29025-4 0  9994,2 48971  87.8999 250.0870 0001654  99.9858 260.1459 13.16593260225492,7575.897491694459,109.37318637040569,1204.897491694459
ONEWEB-0254,48972,26,61.07846046,87.9002,250.07950000000002,0.0001865,103.0523,257.0816,789.9559704000001,-7.756100000000001e-05,U,active,1 48972U 21060F   26061.07846046 -.00000017  00000+0 -77561-4 0  9998,2 48972  87.9002 250.0795 0001865 103.0523 257.0816 13.16593284225493,7575.897399627789,109.37318437665674,1204.8973996277891
ONEWEB-0255,48973,26,61.04046927,87.8997,250.09679999999997,0.0001737,100.893,259.2396,789.9560303999999,0.00033735,U,active,1 48973U 21060G   26061.04046927  .00000142  00000+0  33735-3 0  9997,2 48973  87.8997 250.0968 0001737 100.8930 259.2396 13.16593384225569,7575.897016016691,109.37317606937026,1204.897016016691
ONEWEB-0256,48974,26,61.06659071,87.9002,250.09860000000003,0.0001509,91.4821,268.6483,789.9559068,2.8086000000000002e-05,U,active,1 48974U 21060H   26061.06659071  .00000024  00000+0  28086-4 0  9993,2 48974  87.9002 250.0986 0001509  91.4821 268.6483 13.16593178225538,7575.897806255605,109.37319318238181,1204.8978062556052
ONEWEB-0257,48975,26,61.02304522,87.8998,250.09110000000004,0.0001597,99.9957,260.1354,789.9557274,-5.0313000000000004e-06,U,active,1 48975U 21060J   26061.02304522  .00000011  00000+0 -50313-5 0  9994,2 48975  87.8998 250.0911 0001597  99.9957 260.1354 13.16592879225485,7575.8989532532305,109.37321802117995,1204.8989532532305
ONEWEB-0258,48976,26,61.02463246,87.8997,250.1022,0.0001704,93.67990000000002,266.4527,789.955899,0.0001652,U,active,1 48976U 21060K   26061.02463246  .00000076  00000+0  16520-3 0  9994,2 48976  87.8997 250.1022 0001704  93.6799 266.4527 13.16593165225495,7575.897856125059,109.37319426232933,1204.8978561250588
ONEWEB-0259,48977,26,61.01829348,87.9,250.1023,0.0001732,98.6731,261.4596,789.9558168,-4.2568e-05,U,active,1 48977U 21060L   26061.01829348 -.00000003  00000+0 -42568-4 0  9997,2 48977  87.9000 250.1023 0001732  98.6731 261.4596 13.16593028225528,7575.898381672419,109.37320564331593,1204.8983816724194
ONEWEB-0260,48978,26,61.00958497,87.8999,250.10990000000004,0.0001193,91.7364,268.3904,789.9566352,-0.00011882,U,active,1 48978U 21060M   26061.00958497 -.00000033  00000+0 -11882-3 0  9992,2 48978  87.8999 250.1099 0001193  91.7364 268.3904 13.16594392225507,7575.893149219541,109.37309233199286,1204.8931492195406
ONEWEB-0261,48979,26,61.05545622,87.899,250.1016,0.0001996,103.3309,256.8045,789.9511398000001,0.0041473,U,active,1 48979U 21060N   26061.05545622  .00001598  00000+0  41473-2 0  9993,2 48979  87.8990 250.1016 0001996 103.3309 256.8045 13.16585233225566,7575.928284316589,109.37385320043309,1204.9282843165893
ONEWEB-0262,48980,26,61.03571456,87.8999,250.0869,0.0001919,98.8096,261.3252,789.9559248,0.00032556,U,active,1 48980U 21060P   26061.03571456  .00000137  00000+0  32556-3 0  9998,2 48980  87.8999 250.0869 0001919  98.8096 261.3252 13.16593208225526,7575.897691172256,109.37319069019533,1204.8976911722557
ONEWEB-0263,48981,26,61.06737225,87.9001,250.09200000000004,0.0001719,107.07610000000001,253.0559,789.9558426,3.5218e-05,U,active,1 48981U 21060Q   26061.06737225  .00000026  00000+0  35218-4 0  9996,2 48981  87.9001 250.0920 0001719 107.0761 253.0559 13.16593071225492,7575.898216719588,109.3732020711812,1204.8982167195882
ONEWEB-0264,48982,26,61.02857473,87.8998,250.10350000000003,0.000142,99.7889,260.3403,789.9576413999999,0.00011666999999999999,U,active,1 48982U 21060R   26061.02857473  .00000057  00000+0  11667-3 0  9996,2 48982  87.8998 250.1035 0001420  99.7889 260.3403 13.16596069225491,7575.886716076879,109.3729530191997,1204.8867160768787
ONEWEB-0266,48984,26,61.04995049,87.9001,250.08870000000002,0.0001768,92.4959,267.63740000000007,789.957537,0.00039547,U,active,1 48984U 21060T   26061.04995049  .00000164  00000+0  39547-3 0  9998,2 48984  87.9001 250.0887 0001768  92.4959 267.6374 13.16595895225488,7575.887383557952,109.37296747382005,1204.8873835579516
ONEWEB-0267,48985,26,61.06103892,87.9,250.0832,0.0001587,101.5666,258.5643,789.9555833999999,0.00010365000000000001,U,active,1 48985U 21060U   26061.06103892  .00000052  00000+0  10365-3 0  9991,2 48985  87.9000 250.0832 0001587 101.5666 258.5643 13.16592639225496,7575.899873920535,109.37323795868497,1204.8998739205354
ONEWEB-0268,48986,26,61.02938104,87.8997,250.0992,0.0001551,94.72150000000002,265.4093,789.9559565999999,0.00012525,U,active,1 48986U 21060V   26061.02938104  .00000061  00000+0  12525-3 0  9990,2 48986  87.8997 250.0992 0001551  94.7215 265.4093 13.16593261225759,7575.8974878583485,109.37318628733281,1204.8974878583485
ONEWEB-0269,48987,26,61.08637589,87.8987,250.1023,0.0001488,87.7408,272.3893,789.9558678000001,-7.1053e-05,U,active,1 48987U 21060W   26061.08637589 -.00000014  00000+0 -71053-4 0  9992,2 48987  87.8987 250.1023 0001488  87.7408 272.3893 13.16593113225537,7575.898055602877,109.37319858211957,1204.8980556028773
ONEWEB-0270,48988,26,61.02779858,87.9,250.1013,0.0001868,105.6046,254.5291,789.9558198000001,0.00010839,U,active,1 48988U 21060X   26061.02779858  .00000054  00000+0  10839-3 0  9999,2 48988  87.9000 250.1013 0001868 105.6046 254.5291 13.16593033225562,7575.898362491857,109.3732052279514,1204.8983624918574
ONEWEB-0271,48989,26,61.01513649,87.9,250.0944,0.0001653,103.5811,256.5504,789.957399,-0.00012027,U,active,1 48989U 21060Y   26061.01513649 -.00000033  00000+0 -12027-3 0  9993,2 48989  87.9000 250.0944 0001653 103.5811 256.5504 13.16595665225566,7575.888265860744,109.372986580508,1204.8882658607436
ONEWEB-0272,48990,26,61.03729125,87.8997,250.1016,0.0001426,101.6886,258.4405,789.9573210000001,0.00028676,U,active,1 48990U 21060Z   26061.03729125  .00000122  00000+0  28676-3 0  9999,2 48990  87.8997 250.1016 0001426 101.6886 258.4405 13.16595535225514,7575.88876455374,109.37299737994326,1204.8887645537397
ONEWEB-0273,48991,26,61.05946201,87.9001,250.0953,0.0001701,99.2311,260.9012,789.9557454000001,5.0576e-05,U,active,1 48991U 21060AA  26061.05946201  .00000032  00000+0  50576-4 0  9993,2 48991  87.9001 250.0953 0001701  99.2311 260.9012 13.16592909225493,7575.898838169837,109.37321552899235,1204.8988381698373
ONEWEB-0274,48992,26,61.00879632,87.8987,250.11940000000004,0.0001273,96.1873,263.9402,789.9560586000001,-0.00013394,U,active,1 48992U 21060AB  26061.00879632 -.00000038  00000+0 -13394-3 0  9996,2 48992  87.8987 250.1194 0001273  96.1873 263.9402 13.16593431225528,7575.896835719492,109.37317216494603,1204.8968357194917
ONEWEB-0275,48993,26,61.07370887,87.8999,250.0849,0.0001553,96.9398,263.191,789.9558906000001,1.8678e-05,U,active,1 48993U 21060AC  26061.07370887  .00000020  00000+0  18678-4 0  9992,2 48993  87.8999 250.0849 0001553  96.9398 263.1910 13.16593151225467,7575.897909830624,109.37319542534975,1204.8979098306236
ONEWEB-0276,48994,26,61.03096586,87.8997,250.09370000000004,0.0001812,96.239,263.8947,789.9559601999999,2.0536e-05,U,active,1 48994U 21060AD  26061.03096586  .00000021  00000+0  20536-4 0  9997,2 48994  87.8997 250.0937 0001812  96.2390 263.8947 13.16593267225473,7575.897464841681,109.37318578889558,1204.8974648416806
ONEWEB-0277,48995,26,61.04358537,87.899,250.10730000000004,0.0001648,98.9939,261.1379,789.9562782,-0.00094649,U,active,1 48995U 21060AE  26061.04358537 -.00000349  00000+0 -94649-3 0  9996,2 48995  87.8990 250.1073 0001648  98.9939 261.1379 13.16593797225461,7575.895431703373,109.3731417602904,1204.895431703373
ONEWEB-0278,48996,26,61.03412629,87.9001,250.08960000000002,0.000177,88.8315,271.3018,789.9558023999999,0.00029113,U,active,1 48996U 21060AF  26061.03412629  .00000124  00000+0  29113-3 0  9992,2 48996  87.9001 250.0896 0001770  88.8315 271.3018 13.16593004225598,7575.898473739121,109.37320763706566,1204.898473739121
ONEWEB-0279,48997,26,61.04204264,87.9002,250.08730000000003,0.0001555,106.1081,254.0221,789.9554741999999,0.00020627000000000002,U,active,1 48997U 21060AG  26061.04204264  .00000092  00000+0  20627-3 0  9993,2 48997  87.9002 250.0873 0001555 106.1081 254.0221 13.16592457225528,7575.900572093427,109.37325307796443,1204.9005720934274
ONEWEB-0280,48998,26,61.05709655,87.9001,250.08940000000004,0.0001986,97.38750000000002,262.7481,789.956367,0.00015972,U,active,1 48998U 21060AH  26061.05709655  .00000074  00000+0  15972-3 0  9996,2 48998  87.9001 250.0894 0001986  97.3875 262.7481 13.16593945225461,7575.8948639593345,109.37312946551641,1204.8948639593345
ONEWEB-0281,48999,26,61.06262713,87.8998,250.08270000000002,0.0001489,92.8998,267.2303,789.9559842,9.7264e-05,U,active,1 48999U 21060AJ  26061.06262713  .00000050  00000+0  97264-4 0  9996,2 48999  87.8998 250.0827 0001489  92.8998 267.2303 13.16593307225539,7575.897311397232,109.37318246598075,1204.8973113972324
ONEWEB-0282,49000,26,61.01671094,87.8997,250.1024,0.000172,98.9914,261.1411,789.9558738,-1.5573e-05,U,active,1 49000U 21060AK  26061.01671094  .00000007  00000+0 -15573-4 0  9997,2 49000  87.8997 250.1024 0001720  98.9914 261.1411 13.16593123225501,7575.898017241758,109.37319775139065,1204.8980172417578
ONEWEB-0283,49001,26,61.00562559,87.8996,250.10470000000004,0.0001572,100.3524,259.7784,789.9559974,-8.7666e-05,U,active,1 49001U 21060AL  26061.00562559 -.00000021  00000+0 -87666-4 0  9991,2 49001  87.8996 250.1047 0001572 100.3524 259.7784 13.16593329225511,7575.897227002789,109.37318063837766,1204.897227002789
ONEWEB-0284,49002,26,61.07529928,87.9002,250.0819,0.0001967,92.5451,267.5905,789.955884,-0.00016013,U,active,1 49002U 21060AM  26061.07529928 -.00000048  00000+0 -16013-3 0  9998,2 49002  87.9002 250.0819 0001967  92.5451 267.5905 13.16593140225508,7575.897952027855,109.37319633915152,1204.8979520278554
JILIN-1 KUANFU-01B,49003,26,61.19835201,97.5293,139.3621,0.0009429,80.7626,279.4669,905.6330958000001,0.00022098999999999998,U,active,1 49003U 21061A   26061.19835201  .00003471  00000+0  22099-3 0  9999,2 49003  97.5293 139.3621 0009429  80.7626 279.4669 15.09388493257200,6916.204373001462,95.40287385773783,545.204373001462
JILIN-1 GAOFEN 3D02,49005,26,61.16708204,97.29470000000002,141.5146,0.0004584,241.48160000000001,118.60060000000001,965.2034112,0.0011485,U,active,1 49005U 21061C   26061.16708204  .00971193  54076-3  11485-2 0  9997,2 49005  97.2947 141.5146 0004584 241.4816 118.6006 16.08672352259601,6628.624883803948,89.51481003634481,257.62488380394825
JILIN-1 GAOFEN 3D03,49006,26,61.20239219,97.3053,137.7765,0.000313,146.3162,213.8303,946.1560056000001,0.0010693999999999999,U,active,1 49006U 21061D   26061.20239219  .00175515  00000+0  10694-2 0  9997,2 49006  97.3053 137.7765 0003130 146.3162 213.8303 15.76926676259364,6717.291183946926,91.31686475446496,346.29118394692614
XINGSHIDAI 10,49007,26,59.17948671,97.3044,135.3492,0.0002843,140.1791,219.9683,944.5551906000001,0.00099302,U,active,1 49007U 21061E   26059.17948671  .00144620  00000+0  99302-3 0  9997,2 49007  97.3044 135.3492 0002843 140.1791 219.9683 15.74258651259026,6724.878603936058,91.47162692009243,353.8786039360584
FENGYUN 3E,49008,26,61.23250279,98.7508,65.8298,0.0002537,55.4699,304.6717,851.9353476,1.1525e-05,U,active,1 49008U 21062A   26061.23250279 -.00000020  00000+0  11525-4 0  9997,2 49008  98.7508  65.8298 0002537  55.4699 304.6717 14.19892246241408,7203.854230357171,101.41614647566715,832.8542303571712
TIANLIAN 1-05,49011,26,60.5217627,1.3159,81.5994,0.0004769,225.587,56.7122,60.16258260000001,0.0,U,active,1 49011U 21063A   26060.52176270  .00000090  00000+0  00000+0 0  9998,2 49011   1.3159  81.5994 0004769 225.5870  56.7122  1.00270971 16992,42164.96015648347,1436.1085622677374,35793.96015648347
NINGXIA-1 6,49018,26,61.17128425,45.0017,350.5618,0.0007117,71.4987,288.6623000000001,845.1092034000001,-5.9306000000000004e-05,U,active,1 49018U 21064A   26061.17128425 -.00000235  00000+0 -59306-4 0  9998,2 49018  45.0017 350.5618 0007117  71.4987 288.6623 14.08515339239122,7242.593669835134,102.2353083511574,871.5936698351343
NINGXIA-1 7,49019,26,61.15842656,45.0044,350.8456,0.0005873,80.9701,279.18,845.1194814,8.461800000000001e-05,U,active,1 49019U 21064B   26061.15842656  .00000014  00000+0  84618-4 0  9993,2 49019  45.0044 350.8456 0005873  80.9701 279.1800 14.08532469239150,7242.534948727045,102.23406500684649,871.534948727045
NINGXIA-1 8,49020,26,61.21532256,44.9962,349.3538,0.0006647,89.2856,270.8742,845.1113879999999,0.00017553,U,active,1 49020U 21064C   26061.21532256  .00000172  00000+0  17553-3 0  9992,2 49020  44.9962 349.3538 0006647  89.2856 270.8742 14.08518980239140,7242.581188500585,102.23504407445046,871.5811885005851
NINGXIA-1 9,49021,26,61.2011323,45.0041,350.3172,0.0007502,99.8903,260.2781,845.1239466,7.7359e-05,U,active,1 49021U 21064D   26061.20113230  .00000002  00000+0  77359-4 0  9992,2 49021  45.0041 350.3172 0007502  99.8903 260.2781 14.08539911239141,7242.509438152998,102.23352485466066,871.509438152998
NINGXIA-1 10,49022,26,61.18693528,45.0013,349.8562,0.0006879,106.5035,253.65579999999997,845.1200664,-6.288200000000001e-05,U,active,1 49022U 21064E   26061.18693528 -.00000241  00000+0 -62882-4 0  9995,2 49022  45.0013 349.8562 0006879 106.5035 253.6558 14.08533444239148,7242.531606493121,102.23399423947224,871.5316064931212
YAOGAN-30 11A,49026,26,60.86761598,34.992,206.9306,0.000538,293.1315,66.8826,901.2228582,0.00030439,U,active,1 49026U 21065A   26060.86761598  .00004048  00000+0  30439-3 0  9996,2 49026  34.9920 206.9306 0005380 293.1315  66.8826 15.02038097252499,6938.749503882175,95.86973878199842,567.7495038821753
TIANQI-15,49027,26,60.94079483,34.9982,156.7184,0.0006433,187.11770000000004,172.9443,905.6320025999999,0.00043598,U,active,1 49027U 21065B   26060.94079483  .00007095  00000+0  43598-3 0  9996,2 49027  34.9982 156.7184 0006433 187.1177 172.9443 15.09386671253050,6916.20993875965,95.40298901976988,545.20993875965
YAOGAN-30 11B,49028,26,61.11164552,34.992,205.149,8.37e-05,260.9423,99.1191,901.2380399999998,0.00027283,U,active,1 49028U 21065C   26061.11164552  .00003627  00000+0  27283-3 0  9999,2 49028  34.9920 205.1490 0000837 260.9423  99.1191 15.02063400252513,6938.671579221281,95.8681238088885,567.6715792212808
YAOGAN-30 11C,49029,26,60.82433654,34.9931,206.7381,0.0003231,42.3213,317.7744,901.2445044000001,0.00026503,U,active,1 49029U 21065D   26060.82433654  .00003523  00000+0  26503-3 0  9998,2 49029  34.9931 206.7381 0003231  42.3213 317.7744 15.02074174252504,6938.638399618364,95.86743617096502,567.638399618364
ISS (NAUKA),49044,26,60.83336604,51.6319,111.1961,0.0008284,147.0223,213.1284,929.0326763999999,0.00019089,U,active,1 49044U 21066A   26060.83336604  .00009867  00000+0  19089-3 0  9992,2 49044  51.6319 111.1961 0008284 147.0223 213.1284 15.48387794554819,6799.57886409862,92.99995812289387,428.5788640986202
TIANHUI 1-04,49049,26,60.7405251,97.28820000000002,132.0245,0.0001258,63.72270000000001,296.4139,914.0490215999998,1.6208e-05,U,active,1 49049U 21067A   26060.74052510  .00000318  00000+0  16208-4 0  9992,2 49049  97.2882 132.0245 0001258  63.7227 296.4139 15.23415036255235,6873.68590161815,94.52447074311273,502.6859016181497
MONOLITH,49052,26,60.79820707,37.0216,187.6792,0.0002781,44.98,315.1171,904.7102784000002,0.00056435,U,active,1 49052U 21068A   26060.79820707  .00008747  00000+0  56435-3 0  9992,2 49052  37.0216 187.6792 0002781  44.9800 315.1171 15.07850464251056,6920.906658627542,95.50018615108506,549.9066586275421
STAR ONE D2,49055,26,61.07509808,0.016,131.1859,9.8e-05,195.4097,150.2966,60.16329600000001,0.0,U,active,1 49055U 21069A   26061.07509808 -.00000283  00000+0  00000+0 0  9995,2 49055   0.0160 131.1859 0000980 195.4097 150.2966  1.00272160 16861,42164.626835405405,1436.0915332830168,35793.626835405405
